1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
509	-0.686577	138.396872	497.130508	0.002151	5.9
510	-0.717864	139.396872	494.031130	0.002109	5.8
511	-0.672097	138.635733	496.386658	0.002711	5.7
512	-0.680778	137.874598	498.764741	0.002468	6.1
513	-0.686277	138.874587	495.645050	0.001970	6.3
514	-0.697489	139.874587	492.564110	0.002131	6.2
515	-0.685423	139.113448	494.905635	0.002156	5.9
516	-0.684560	139.426522	493.939823	0.002203	5.9
517	-0.709459	138.665383	496.294477	0.002769	5.8
518	-0.691994	139.665383	493.205483	0.004143	5.8
519	-0.681652	140.665383	490.154703	0.002171	5.8
520	-0.671676	139.904244	492.473324	0.002128	5.8
521	-0.665572	140.904244	489.431567	0.001912	9.8
522	-0.675681	141.904244	486.427154	0.002125	7.4
523	-0.685443	141.143105	488.710561	0.002193	7.3
524	-0.687045	142.143105	485.714967	0.002568	9.2
525	-0.685735	143.143105	482.755872	0.001930	8.1
526	-0.681915	142.381966	485.004862	0.002485	6.8
527	-0.701548	143.381966	482.054387	0.001893	6.1
528	-0.677337	144.381960	479.139609	0.002325	8.5
529	-0.673997	145.381960	476.259852	0.002056	7.8
530	-0.717416	144.620821	478.448587	0.002092	6.4
531	-0.703786	145.620821	475.577105	0.001990	7.5
532	-0.683263	146.620821	472.739885	0.001917	8.1
533	-0.702104	145.859682	474.896313	0.002284	6.5
534	-0.669666	146.859676	472.067202	0.002191	6.4
535	-0.668607	147.859676	469.271584	0.002648	9.1
536	-0.669121	148.859676	466.508882	0.002332	6.4
537	-0.679866	149.859676	463.778520	0.002551	6.1
538	-0.684937	149.098706	465.853326	0.002042	6.9
539	-0.713990	150.098706	463.130609	0.002153	7.3
540	-0.673522	151.098706	460.439534	0.002570	6.4
541	-0.695619	152.098706	457.779551	0.002405	6.5
542	-0.694425	153.098706	455.150126	0.002183	6.9
543	-0.682093	154.098457	452.551376	0.002869	7.5
544	-0.684003	153.337318	454.527170	0.002413	6.8
545	-0.695044	152.577507	456.516798	0.002552	6.4
546	-0.685439	151.816368	458.527445	0.001895	6.7
547	-0.670828	152.816368	455.889446	0.002117	6.6
548	-0.696947	152.055230	457.894556	0.001800	6.4
549	-0.683421	151.300125	459.901279	0.002106	6.1
550	-0.684687	150.538986	461.941915	0.002419	5.6
551	-0.686910	151.467791	459.454182	0.001871	5.7
552	-0.709873	150.706652	461.490845	0.002411	5.3
553	-0.675424	149.949951	463.533610	0.002067	5.4
554	-0.711039	149.188812	465.606682	0.002213	5.4
555	-0.677467	148.427673	467.698379	0.002000	5.3
556	-0.677118	147.666534	469.808955	0.002487	5.5
557	-0.665564	148.666523	467.039970	0.001936	5.4
558	-0.697739	147.905384	469.144595	0.001929	5.9
559	-0.687685	148.905235	466.383794	0.002455	5.6
560	-0.672614	149.905234	463.654893	0.002148	5.6
561	-0.694111	149.181287	465.627268	0.002021	5.6
562	-0.681138	148.421506	467.715402	0.002203	5.4
563	-0.679572	148.345473	467.925398	0.002575	5.8
564	-0.692821	149.345473	465.178478	0.002363	5.5
565	-0.683689	148.584334	467.266321	0.002412	5.5
566	-0.686440	149.584334	464.527111	0.002247	5.6
567	-0.693836	150.572970	461.850417	0.002145	5.7
568	-0.700898	149.812052	463.907827	0.002189	5.4
569	-0.695592	149.050913	465.984254	0.002099	5.4
570	-0.689010	148.294178	468.067176	0.001918	5.7
571	-0.683024	147.533039	470.181089	0.002011	5.8
572	-0.689465	148.533039	467.407700	0.002650	5.5
573	-0.710914	147.771907	469.515627	0.002613	5.4
574	-0.701958	147.010768	471.642673	0.002634	5.5
575	-0.703603	148.010768	468.852066	0.002451	5.5
576	-0.679512	147.249629	470.973091	0.002145	5.5
577	-0.687453	146.488490	473.113393	0.002097	5.4
578	-0.700939	147.488376	470.305724	0.002110	5.6
579	-0.672673	146.727238	472.439949	0.002254	5.7
580	-0.687162	145.966099	474.593635	0.002266	5.7
581	-0.698187	145.205004	476.766920	0.002778	5.5
582	-0.658154	144.443875	478.960299	0.001848	5.2
583	-0.676028	145.443875	476.082691	0.002417	5.3
584	-0.682190	144.682736	478.269792	0.001930	5.5
585	-0.690746	145.682736	475.400450	0.002379	5.5
586	-0.684316	144.921597	477.581274	0.002334	5.4
587	-0.655405	144.160458	479.782199	0.002206	5.5
588	-0.674534	145.160458	476.894736	0.002131	5.6
589	-0.658697	146.160458	474.041820	0.001946	5.8
590	-0.676895	145.400441	476.206958	0.002131	5.6
591	-0.672760	146.400441	473.362241	0.002251	9.0
592	-0.683968	147.400441	470.551308	0.001981	6.9
593	-0.689868	148.266235	468.144445	0.002311	5.8
594	-0.687021	149.266235	465.394961	0.001950	6.3
595	-0.697347	150.266235	462.677583	0.002317	8.3
596	-0.689503	151.266235	459.991755	0.002026	6.6
597	-0.681822	150.505096	462.033197	0.002203	5.7
598	-0.690175	151.505062	459.354914	0.002153	6.8
599	-0.713995	152.505062	456.707412	0.002071	7.4
600	-0.684870	151.752745	458.696316	0.002423	6.3
601	-0.686252	152.752745	456.056379	0.002441	6.9
602	-0.688722	153.252266	454.749024	0.002106	6.7
603	-0.691616	154.252266	452.154199	0.002153	6.6
604	-0.700071	153.491127	454.126518	0.001893	5.7
605	-0.666082	154.491127	451.538772	0.002186	5.9
606	-0.675219	153.729988	453.505714	0.002481	5.5
607	-0.698746	154.729988	450.925018	0.002169	5.4
608	-0.698625	153.968849	452.886605	0.002245	5.6
609	-0.707472	154.968849	450.312930	0.002539	6.9
610	-0.690906	154.207710	452.269184	0.002436	7.1
611	-0.686841	155.207709	449.702502	0.001966	8.6
612	-0.706636	154.457282	451.625871	0.002282	8.2
613	-0.701206	153.709493	453.558912	0.002959	6.4
614	-0.700880	152.948354	455.543532	0.002549	5.9
615	-0.702278	152.187226	457.545570	0.002116	5.6
616	-0.667282	151.474011	459.437612	0.002389	5.6
617	-0.693347	152.474011	456.789160	0.002102	5.6
618	-0.676924	151.713433	458.800723	0.002002	5.5
619	-0.683522	152.713344	456.159820	0.001998	5.5
620	-0.680257	153.673565	453.652205	0.001955	5.9
621	-0.668407	152.913762	455.634142	0.001984	5.5
622	-0.698003	153.913762	453.029234	0.002132	5.3
623	-0.658929	153.155020	455.002951	0.001868	4.9
624	-0.684481	152.393884	457.000246	0.002041	5.3
625	-0.677099	153.393884	454.379740	0.001978	5.3
626	-0.678129	154.066502	452.633981	0.002305	5.7
627	-0.680599	155.066502	450.063168	0.002018	5.3
628	-0.685034	154.375306	451.836976	0.002079	5.4
629	-0.678465	155.375306	449.275183	0.002093	5.7
630	-0.677824	156.375306	446.742276	0.003236	5.7
631	-0.689414	157.328833	444.353539	0.002125	5.4
632	-0.672462	158.328833	441.875669	0.002388	5.4
633	-0.668762	157.567693	443.759150	0.001957	5.4
634	-0.673010	158.567693	441.287886	0.002337	5.4
635	-0.684384	157.806555	443.166347	0.002154	5.3
636	-0.690823	157.045416	445.060870	0.002083	5.5
637	-0.710197	158.045416	442.575127	0.002190	5.5
638	-0.671762	157.284277	444.464588	0.001907	5.9
639	-0.665197	156.523138	446.370251	0.001799	5.5
640	-0.692075	157.523138	443.869902	0.002219	5.7
641	-0.668802	156.761999	445.770458	0.002109	5.7
642	-0.680189	156.000860	447.687360	0.001794	5.5
643	-0.685935	156.925841	445.359973	0.002095	5.5
644	-0.682455	157.925841	442.870897	0.002390	5.5
645	-0.691750	157.164702	444.762890	0.002443	5.5
646	-0.714805	158.164702	442.280466	0.002309	5.4
647	-0.688677	159.164700	439.825604	0.002055	5.7
648	-0.711148	159.265719	439.579129	0.002131	6.2
649	-0.678999	160.265719	437.154076	0.002350	5.5
650	-0.678491	159.504580	438.997436	0.002174	5.2
651	-0.673496	160.504110	436.579909	0.001957	5.2
652	-0.709708	161.504110	434.187744	0.002418	5.4
653	-0.690644	160.742971	436.006121	0.002091	5.3
654	-0.685415	161.742934	433.620311	0.002008	5.4
655	-0.678456	162.742934	431.260382	0.002077	5.6
656	-0.672928	161.981798	433.054264	0.002426	5.6
657	-0.688596	162.964526	430.740912	0.002266	5.7
658	-0.669446	163.964526	428.412136	0.002370	5.5
659	-0.664892	164.958003	426.123353	0.002091	5.4
660	-0.688232	165.958003	423.844106	0.001968	5.5
661	-0.674569	165.196865	425.576702	0.002223	6.9
662	-0.676133	164.435726	427.323523	0.001984	7.6
663	-0.684564	165.435726	425.031455	0.002666	6.4
664	-0.701558	164.674751	426.773416	0.002001	5.8
665	-0.696243	165.674748	424.487236	0.002299	6.0
666	-0.651532	164.913612	426.225099	0.002575	6.8
667	-0.684438	165.913612	423.944767	0.001899	6.6
668	-0.673919	166.913612	421.688705	0.002077	5.9
669	-0.675730	166.152473	423.403690	0.001984	6.9
670	-0.686767	167.092725	421.287149	0.002075	7.3
671	-0.670567	168.062628	419.125919	0.002149	6.6
672	-0.692100	169.062628	416.920720	0.002203	7.1
673	-0.709311	168.301814	418.596347	0.002120	7.3
674	-0.692529	167.540790	420.285965	0.001971	7.1
675	-0.697467	168.540770	418.068618	0.002285	5.9
676	-0.667440	167.779928	419.753566	0.002366	6.4
677	-0.685541	168.778921	417.543991	0.002099	5.8
678	-0.671133	168.018847	419.222998	0.001798	5.6
679	-0.692398	169.018847	417.016780	0.002146	5.4
680	-0.685964	168.257708	418.693899	0.002127	9.6
681	-0.683225	167.496569	420.384563	0.001823	6.3
682	-0.700030	166.735439	422.088916	0.002000	6.3
683	-0.697256	165.988120	423.775842	0.003355	7.3
684	-0.687398	165.226981	425.507881	0.002356	6.8
685	-0.666020	164.465842	427.254135	0.002176	5.4
686	-0.702345	165.465842	424.962809	0.002142	5.7
687	-0.704894	166.343402	422.972185	0.001974	5.4
688	-0.705595	165.582262	424.697647	0.002704	5.6
689	-0.680331	166.582262	422.433586	0.002135	5.5
690	-0.688255	165.821123	424.154648	0.002633	5.1
691	-0.696591	165.059984	425.889791	0.002295	5.4
692	-0.689534	166.059984	423.613036	0.002280	5.2
693	-0.675442	167.059978	421.360508	0.002130	5.9
694	-0.677483	167.989490	419.288120	0.002731	5.3
695	-0.716129	168.989488	417.081222	0.002060	5.3
696	-0.711393	169.346876	416.298126	0.001804	5.3
697	-0.696458	168.585737	417.969458	0.002495	6.0
698	-0.671816	169.585601	415.776678	0.002639	5.6
699	-0.688689	170.585601	413.606490	0.002084	5.4
700	-0.695948	171.585601	411.458840	0.002231	5.6
701	-0.691737	170.824461	413.091465	0.002934	5.5
702	-0.702668	171.824461	410.949146	0.002262	6.0
703	-0.688291	171.066258	412.571416	0.002085	5.3
704	-0.674821	172.066258	410.434474	0.002778	5.4
705	-0.704183	173.066258	408.319554	0.002378	5.4
706	-0.698955	174.066256	406.226322	0.001896	5.4
707	-0.688227	173.305118	407.817605	0.002108	5.5
708	-0.694060	174.305117	405.729503	0.002027	5.2
709	-0.680414	173.543977	407.316890	0.002105	5.4
710	-0.679255	172.782838	408.916747	0.002359	5.8
711	-0.645627	172.021701	410.529217	0.002556	5.3
712	-0.705918	171.260562	412.154459	0.001923	5.5
713	-0.699006	172.260562	410.021823	0.001981	5.6
714	-0.697330	173.260562	407.911143	0.002065	5.5
715	-0.672500	174.260562	405.822083	0.002174	5.3
716	-0.701124	173.499423	407.410196	0.001885	5.4
717	-0.721299	174.499423	405.326250	0.002026	5.4
718	-0.690803	173.738328	406.910385	0.002030	5.6
719	-0.668219	172.977189	408.507043	0.002232	5.7
720	-0.678552	173.977189	406.411890	0.002152	5.5
721	-0.668441	173.217141	408.002339	0.002046	5.5
722	-0.678061	174.216655	405.913357	0.001942	5.8
723	-0.701550	175.070396	404.145905	0.002113	5.6
724	-0.702114	174.309258	405.720900	0.002451	5.4
725	-0.682480	174.895868	404.505970	0.002129	5.6
726	-0.707776	175.895573	402.452157	0.002251	5.4
727	-0.704767	176.881955	400.446053	0.002052	5.4
728	-0.710540	177.881955	398.432567	0.002113	6.0
729	-0.712685	178.881955	396.439227	0.002202	5.5
730	-0.697703	179.881948	394.465748	0.002452	5.6
731	-0.702289	180.012850	394.208868	0.001964	5.5
732	-0.689968	179.256999	395.696771	0.002601	5.5
733	-0.673386	180.256999	393.730644	0.001938	5.6
734	-0.705721	181.256999	391.783960	0.002304	5.5
735	-0.671883	182.164538	390.033855	0.002296	9.7
736	-0.673127	181.403399	391.500579	0.002210	7.0
737	-0.686682	182.375331	389.629596	0.001937	5.5
738	-0.674270	181.614192	391.093275	0.001985	7.2
739	-0.701349	180.853053	392.567994	0.001884	7.1
740	-0.703725	180.091913	394.053875	0.002457	6.8
741	-0.677759	179.330774	395.551048	0.002116	5.9
742	-0.696525	178.569635	397.059641	0.001827	9.2
743	-0.687369	179.569635	395.079982	0.002411	6.7
744	-0.692339	178.808496	396.584977	0.002739	5.6
745	-0.671421	179.808496	394.610035	0.002218	6.4
746	-0.670144	180.798207	392.674688	0.002349	7.0
747	-0.677415	180.193158	393.855580	0.001997	6.0
748	-0.695520	181.193158	391.907662	0.002078	6.0
749	-0.698204	182.193158	389.978918	0.002177	6.4
750	-0.704247	181.432019	391.445228	0.002180	7.0
751	-0.675932	180.670880	392.922606	0.001959	6.6
752	-0.697793	179.910064	394.410544	0.002466	5.9
753	-0.665227	179.148925	395.910434	0.002126	9.1
754	-0.692494	180.148915	393.942208	0.002296	6.6
755	-0.689221	180.130548	393.978183	0.002589	6.1
756	-0.681505	181.130548	392.029056	0.001934	8.0
757	-0.698945	182.130534	390.099147	0.002059	8.0
758	-0.701285	183.130533	388.188120	0.002192	6.1
759	-0.691763	184.130533	386.295724	0.002523	7.4
760	-0.672780	185.130533	384.421690	0.001938	5.5
761	-0.684531	184.369394	385.846432	0.002098	5.7
762	-0.685420	185.369394	383.976744	0.002846	6.1
763	-0.695598	186.369394	382.125088	0.002092	5.7
764	-0.698791	185.608815	383.531786	0.001928	5.5
765	-0.678257	184.847676	384.949927	0.002485	5.6
766	-0.684682	184.086537	386.378594	0.002163	5.6
767	-0.692992	185.086537	384.503758	0.002642	5.9
768	-0.679267	186.086534	382.647033	0.002396	5.6
769	-0.669590	187.086534	380.808149	0.001980	5.6
770	-0.692061	186.325395	382.206183	0.002489	5.5
771	-0.661856	185.564256	383.614520	0.002307	5.4
772	-0.689238	184.803117	385.033274	0.001975	5.5
773	-0.683888	184.041978	386.462561	0.002011	5.6
774	-0.676519	185.041923	384.587013	0.002482	5.5
775	-0.695785	186.041923	382.729481	0.001952	5.4
776	-0.687524	185.508183	383.718682	0.002420	5.9
777	-0.700734	186.507974	381.869894	0.001786	6.1
778	-0.689911	187.507974	380.038453	0.001980	6.4
779	-0.695746	186.746835	381.430831	0.001921	5.6
780	-0.686302	186.313173	382.228715	0.002381	5.6
781	-0.687243	187.313173	380.393839	0.002126	5.7
782	-0.705467	188.313148	378.576542	0.002389	5.5
783	-0.686115	189.313148	376.776480	0.002526	5.4
784	-0.692010	190.313148	374.993456	0.002050	5.4
785	-0.692297	191.313148	373.227228	0.002214	5.9
786	-0.709494	190.552009	374.570055	0.002532	5.7
787	-0.699777	191.552009	372.807804	0.004040	5.6
788	-0.697319	192.552009	371.062057	0.002525	5.5
789	-0.678782	191.790870	372.389322	0.002414	5.6
790	-0.710824	192.790870	370.647482	0.002725	5.3
791	-0.671506	193.790870	368.921862	0.002431	5.5
792	-0.689976	193.029731	370.233833	0.002319	5.5
793	-0.709065	192.268592	371.555169	0.002283	5.5
794	-0.691244	193.268592	369.821107	0.002868	6.0
795	-0.674019	194.268592	368.103155	0.002202	5.6
796	-0.672686	193.507453	369.409299	0.002766	5.5
797	-0.707613	194.507449	367.695169	0.002415	5.6
798	-0.677463	195.507449	365.996866	0.002074	5.6
799	-0.708539	194.746313	367.288075	0.002249	7.3
800	-0.705743	193.985174	368.588431	0.002168	6.7
801	-0.682381	194.985174	366.881886	0.002017	6.7
802	-0.679369	194.224035	368.179363	0.002643	6.2
803	-0.688986	195.224035	366.476595	0.001926	7.2
804	-0.702429	196.223937	364.789668	0.002039	6.6
805	-0.672556	197.223937	363.118038	0.002007	6.0
806	-0.704127	196.462798	364.388983	0.002201	6.2
807	-0.694893	197.460481	362.724863	0.001814	5.6
808	-0.700650	196.699352	363.993035	0.001861	5.5
809	-0.677158	197.699352	362.328682	0.002140	5.5
810	-0.685205	196.938599	363.593453	0.002692	5.6
811	-0.678834	197.938599	361.932743	0.003102	5.0
812	-0.691539	198.938599	360.287135	0.002187	4.8
813	-0.698770	199.766629	358.935806	0.002269	4.9
814	-0.691235	199.005490	360.177593	0.002126	5.8
815	-0.680680	200.005490	358.547871	0.002555	5.7
816	-0.708597	199.244351	359.786971	0.001910	5.5
817	-0.676145	198.483351	361.034436	0.002291	5.7
818	-0.689026	197.722212	362.290813	0.001742	5.4
819	-0.688205	198.722212	360.641954	0.002333	5.5
820	-0.685143	197.961073	361.895595	0.002157	6.0
821	-0.714187	197.199934	363.157983	0.001948	5.7
822	-0.703753	196.440808	364.425834	0.002297	6.0
823	-0.681346	195.681351	365.703128	0.001749	5.6
824	-0.718735	194.920212	366.992266	0.002492	5.6
825	-0.685505	195.920212	365.300435	0.002343	5.7
826	-0.677726	196.920212	363.624132	0.002224	5.7
827	-0.667982	196.159073	364.898628	0.002179	5.5
828	-0.682766	195.417668	366.148700	0.002838	4.9
829	-0.707163	196.348836	364.580043	0.002355	5.0
830	-0.708266	195.587696	365.861261	0.002306	5.2
831	-0.718091	194.871855	367.074474	0.004381	5.9
832	-0.701855	194.110716	368.373316	0.002236	5.5
833	-0.684188	193.349577	369.681381	0.002310	5.4
834	-0.709840	192.604171	370.971445	0.002107	5.5
835	-0.705387	193.604170	369.242814	0.002357	5.4
836	-0.688402	194.604151	367.530252	0.001963	5.6
837	-0.709368	195.172909	366.563268	0.002251	5.6
838	-0.671038	194.411771	367.858486	0.001739	5.4
839	-0.679230	193.650632	369.162891	0.001781	5.3
840	-0.713726	192.889493	370.476580	0.002457	5.7
841	-0.685505	193.889493	368.752547	0.002592	5.6
842	-0.684377	193.128354	370.063312	0.002167	5.5
843	-0.701301	194.128354	368.343114	0.002039	5.5
844	-0.710474	195.128354	366.638834	0.002346	5.2
845	-0.677478	196.128354	364.950253	0.002496	5.6
846	-0.682511	195.367215	366.234080	0.001940	5.5
847	-0.681652	194.606080	367.526964	0.002441	5.9
848	-0.690420	195.606080	365.830211	0.002169	5.7
849	-0.677365	195.121857	366.649856	0.002242	5.8
850	-0.700861	194.360718	367.945689	0.002240	5.3
851	-0.686487	195.360718	366.245077	0.002116	5.5
852	-0.697897	196.360718	364.560112	0.002367	5.5
853	-0.687757	195.599579	365.841190	0.002079	5.7
854	-0.678717	194.838440	367.131303	0.002036	5.6
855	-0.707923	194.077301	368.430548	0.001896	5.8
856	-0.682273	195.077301	366.725461	0.001895	6.1
857	-0.700765	194.316162	368.021830	0.002280	5.7
858	-0.692710	195.265041	366.407106	0.002157	6.1
859	-0.680455	194.503905	367.701215	0.003032	6.5
860	-0.678904	193.742766	369.004504	0.001920	5.8
861	-0.694052	192.981627	370.317064	0.002259	5.9
862	-0.683926	193.981627	368.594512	0.001951	5.9
863	-0.673370	194.981627	366.887911	0.002232	5.9
864	-0.667166	195.981627	365.197040	0.002172	6.0
865	-0.673763	196.981627	363.521683	0.001858	6.0
866	-0.701342	196.232534	364.775231	0.002341	5.9
867	-0.681429	195.471395	366.057824	0.002304	5.9
868	-0.693460	196.471390	364.374586	0.002126	5.9
869	-0.713414	197.471380	362.706767	0.002224	5.9
870	-0.692436	198.447174	361.093955	0.002188	5.8
871	-0.715849	197.686036	362.350744	0.002016	5.9
872	-0.701191	198.685875	360.701606	0.001920	6.1
873	-0.697668	197.933119	361.941803	0.002016	5.8
874	-0.700194	198.933119	360.296113	0.001996	5.8
875	-0.677247	199.932869	358.665726	0.002165	6.0
876	-0.684107	199.171730	359.905642	0.002207	6.0
877	-0.680629	199.178112	359.895210	0.002145	6.0
878	-0.659925	199.589927	359.223329	0.002062	5.9
879	-0.702074	200.589917	357.602227	0.002432	5.8
880	-0.691209	200.306414	358.060331	0.002006	6.4
881	-0.675762	199.545277	359.296054	0.002231	5.9
882	-0.701853	200.545277	357.674281	0.002157	5.9
883	-0.712029	201.545213	356.067186	0.001853	5.9
884	-0.692323	200.784074	357.289171	0.002311	6.0
885	-0.701132	200.023528	358.518609	0.002344	6.2
886	-0.691315	201.023528	356.903831	0.001978	5.9
887	-0.691551	202.023528	355.303534	0.002155	5.7
888	-0.698489	201.446958	356.224462	0.002272	6.2
889	-0.674009	202.446930	354.630283	0.002049	6.0
890	-0.713868	203.446930	353.050265	0.002996	5.8
891	-0.685803	204.446930	351.484263	0.002219	5.8
892	-0.686127	203.685790	352.674941	0.003440	6.2
893	-0.687219	202.924651	353.873713	0.002303	6.1
894	-0.682855	203.812719	352.475822	0.002226	5.9
895	-0.694531	203.051580	353.673239	0.002154	5.8
896	-0.690421	202.290441	354.878819	0.002293	6.2
897	-0.708765	202.192468	355.034597	0.002371	6.1
898	-0.707006	203.192468	353.450982	0.001918	5.8
899	-0.696786	202.431329	354.655045	0.001987	6.0
900	-0.706050	201.670190	355.867339	0.002087	6.1
901	-0.709991	202.409944	354.688992	0.002627	5.9
902	-0.679095	203.409944	353.108452	0.002322	5.9
903	-0.699037	202.648805	354.310178	0.001957	5.8
904	-0.698771	203.648805	352.733004	0.001834	6.1
905	-0.672156	204.648614	351.170106	0.002099	6.1
906	-0.681147	205.648614	349.620703	0.002031	5.9
907	-0.706732	206.648614	348.084912	0.002338	5.9
908	-0.666507	207.648614	346.562555	0.002304	5.8
909	-0.676343	208.648614	345.053455	0.002044	5.8
910	-0.680355	207.887475	346.200891	0.002155	5.8
911	-0.698890	208.887475	344.694933	0.002133	5.2
912	-0.686360	209.887475	343.202020	0.002040	5.5
913	-0.689655	210.887457	341.722010	0.001982	5.9
914	-0.660561	211.887457	340.254683	0.002182	5.7
915	-0.712280	211.127146	341.369156	0.002286	5.5
916	-0.664830	212.127146	339.904851	0.002054	5.8
917	-0.700644	211.366007	341.018245	0.002679	5.6
918	-0.686687	212.366007	339.556943	0.002076	5.5
919	-0.684594	211.604925	340.667971	0.002129	5.7
920	-0.691751	212.604925	339.209662	0.002150	5.7
921	-0.661286	213.586101	337.790889	0.001983	5.8
922	-0.680609	214.586033	336.357155	0.002292	6.5
923	-0.684140	215.586033	334.935443	0.002313	7.5
924	-0.680071	215.761410	334.687345	0.001943	6.6
925	-0.673902	215.000271	335.766766	0.001863	9.6
926	-0.666312	215.896708	334.496196	0.002038	7.4
927	-0.662698	216.896708	333.090140	0.001907	6.6
928	-0.684301	216.135569	334.159266	0.002052	8.8
929	-0.683055	217.135569	332.756036	0.003353	8.0
930	-0.689045	218.135569	331.364540	0.002147	7.0
931	-0.697660	219.135569	329.984634	0.001974	6.4
932	-0.687697	218.374430	331.033887	0.002162	8.7
933	-0.674770	219.374395	329.656775	0.002293	7.0
934	-0.714959	219.697822	329.213814	0.002015	6.5
935	-0.690145	218.936683	330.258162	0.003114	8.4
936	-0.692044	219.936683	328.887436	0.002399	9.8
937	-0.691842	219.175544	329.929712	0.002196	6.1
938	-0.690651	218.414404	330.978614	0.002575	8.9
939	-0.694754	217.653265	332.034208	0.002593	7.0
940	-0.700650	216.892126	333.096555	0.002006	6.2
941	-0.695138	216.130991	334.165718	0.002164	5.7
942	-0.692850	215.373843	335.236111	0.002154	8.2
943	-0.688834	214.612704	336.319080	0.002584	7.2
944	-0.689223	215.612704	334.897690	0.001892	6.2
945	-0.678916	214.851565	335.978470	0.002217	6.2
946	-0.723535	215.851556	334.559963	0.002432	7.7
947	-0.694671	215.090417	335.638561	0.002171	6.9
948	-0.674829	216.090417	334.222905	0.002622	5.7
949	-0.687392	215.329278	335.299327	0.002168	6.8
950	-0.702976	216.329278	333.886525	0.002169	8.5
951	-0.719560	217.329091	332.485839	0.002358	5.6
952	-0.672772	218.329091	331.096598	0.002095	5.9
953	-0.690578	217.567952	332.152945	0.002098	6.4
954	-0.699161	218.567952	330.766479	0.002360	6.3
955	-0.686669	217.806813	331.820717	0.001833	5.7
956	-0.696959	217.045674	332.881697	0.002787	6.4
957	-0.677889	218.045674	331.489152	0.001911	6.9
958	-0.634273	219.045667	330.108220	0.002638	7.1
959	-0.689397	220.045661	328.738743	0.002436	5.5
960	-0.675155	219.284522	329.780075	0.001809	6.0
961	-0.694275	220.283523	328.414667	0.002368	7.1
962	-0.686624	221.283523	327.059169	0.002851	6.9
963	-0.678107	220.522385	328.089870	0.002580	5.5
964	-0.702698	219.761246	329.127089	0.002430	6.5
965	-0.696679	220.761246	327.765716	0.002022	7.0
966	-0.690100	220.000110	328.800879	0.002405	6.2
967	-0.672647	221.000110	327.442198	0.002174	5.7
968	-0.667947	220.238970	328.475319	0.002687	8.4
969	-0.700326	219.477831	329.514980	0.002058	6.8
970	-0.670085	218.717733	330.559809	0.001902	5.6
971	-0.695410	217.957414	331.611590	0.002255	5.7
972	-0.694362	217.196318	332.671170	0.002454	5.6
973	-0.678624	216.435179	333.737604	0.002260	5.3
974	-0.675667	217.435179	332.337905	0.002615	5.4
975	-0.699743	218.435179	330.949897	0.002130	5.8
976	-0.678572	219.435179	329.573435	0.002012	5.5
977	-0.690843	218.680111	330.611695	0.002222	5.5
978	-0.686508	217.918972	331.664946	0.002382	5.4
979	-0.674127	217.157833	332.724928	0.002121	5.5
980	-0.693708	218.024469	331.518560	0.002136	5.4
981	-0.679708	219.021895	330.140914	0.001991	5.5
982	-0.679450	220.016532	328.778475	0.002049	5.2
983	-0.681628	221.016532	327.419979	0.001915	5.3
984	-0.681293	221.858106	326.285373	0.002397	5.5
985	-0.684203	222.858106	324.947360	0.002192	6.0
986	-0.673393	223.858106	323.620276	0.002315	5.7
987	-0.689547	224.858106	322.303987	0.002123	5.4
988	-0.669899	225.838059	321.024432	0.002375	5.4
989	-0.702625	225.076945	322.017358	0.002533	5.4
990	-0.682560	226.076945	320.714050	0.002370	5.4
991	-0.675719	227.076945	319.421249	0.002440	5.3
992	-0.690663	226.315806	320.404300	0.002015	5.5
993	-0.702220	227.315806	319.113991	0.002239	5.5
994	-0.681217	226.554667	320.095148	0.002124	5.3
995	-0.681370	225.793528	321.082358	0.001798	5.4
996	-0.677644	226.793446	319.786698	0.002040	5.3
997	-0.695969	227.793342	318.501480	0.002248	5.6
998	-0.704963	228.348360	317.792536	0.002005	5.2
999	-0.691577	227.587226	318.765566	0.002506	5.4
1000	-0.679417	228.587226	317.488395	0.002110	5.6
1001	-0.701506	229.587226	316.221417	0.002100	5.3
1002	-0.700162	230.587226	314.964512	0.002078	5.3
1003	-0.694412	231.587226	313.717558	0.002504	5.7
1004	-0.701460	232.587226	312.480439	0.002282	5.6
1005	-0.715454	231.890566	313.341257	0.001943	5.5
1006	-0.679401	231.129492	314.287103	0.002345	5.6
1007	-0.691891	232.129492	313.045497	0.002133	5.4
1008	-0.692522	231.420392	313.924906	0.001883	5.9
1009	-0.693568	230.660041	314.873380	0.002382	5.4
1010	-0.693808	229.898902	315.828595	0.001863	5.5
1011	-0.713156	229.137767	316.789618	0.002066	5.3
1012	-0.684811	228.376628	317.756513	0.001947	5.3
1013	-0.690178	227.618098	318.725983	0.002134	5.3
1014	-0.728649	226.856963	319.704748	0.002285	5.5
1015	-0.681482	227.854325	318.423430	0.002712	5.4
1016	-0.667616	228.854325	317.148994	0.002181	5.5
1017	-0.699060	228.093186	318.118087	0.002370	5.3
1018	-0.680556	229.093186	316.846089	0.002095	5.2
1019	-0.678142	230.093186	315.584222	0.002066	5.4
1020	-0.696244	229.367134	316.499401	0.001953	5.3
1021	-0.680336	230.367134	315.240289	0.002462	5.3
1022	-0.678773	231.367134	313.991155	0.002468	5.4
1023	-0.658725	232.367063	312.751969	0.001977	5.3
1024	-0.694528	231.605924	313.694337	0.002234	5.7
